country_iso3,period,gdp_growth_yoy,cpi_yoy,fx_usd,policy_uncertainty,source_file
,2021,,,,220.055401456625,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2021,,,,195.58150158606068,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2021,,,,234.94051276875305,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2021,,,,267.82005831418473,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2022,,,,233.87647551488425,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2022,,,,186.52405088818,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2022,,,,305.9717362436615,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2022,,,,288.4020015462461,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2022,,,,290.88664476173,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2022,,,,265.70125678193966,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2022,,,,305.85829635061,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2022,,,,242.02875344809985,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2022,,,,254.29086743869857,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2022,,,,269.4533717435408,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2022,,,,327.46665264377407,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2022,,,,256.11908562985104,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2023,,,,229.4344047136672,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2023,,,,263.6088054282293,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2023,,,,340.0478419091528,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2023,,,,284.59442386397296,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2023,,,,214.1470709557728,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2023,,,,238.5516076879328,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2023,,,,203.31654815469048,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2023,,,,188.5062460562744,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2023,,,,213.3662207415541,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2023,,,,199.51820590882087,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2023,,,,221.26675776922443,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2023,,,,250.07648640544423,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2024,,,,263.2592532215682,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2024,,,,182.027901346455,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2024,,,,189.94249884322647,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2024,,,,178.21427269453093,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2024,,,,191.463613188574,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2024,,,,175.65653460543678,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2024,,,,244.9220087686824,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2024,,,,202.02318396520909,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2024,,,,211.56090240728184,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2024,,,,215.3629698101637,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2024,,,,282.0324461590359,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2024,,,,336.70695323855256,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2025,,,,309.75896789015667,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2025,,,,319.8927203737342,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2025,,,,458.7146789809843,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2025,,,,585.0494981064056,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2025,,,,487.68183540520135,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2025,,,,357.59524150893725,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2025,,,,377.14680268855807,Trade:macro data controls/Global_Policy_Uncertainty_Data.xlsx
,2003,,,,49.28183672521254,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2003,,,,69.26014172188657,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2003,,,,113.41906690712504,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2003,,,,80.29344274721004,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2003,,,,62.98457888698713,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2003,,,,57.71823293922488,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2003,,,,63.98773988308315,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2003,,,,59.84916548070126,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2003,,,,53.42519630551378,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2003,,,,64.71463980142373,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2003,,,,40.53714378463265,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2003,,,,42.95920976496371,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2004,,,,77.31049369594822,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2004,,,,82.81783570877172,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2004,,,,24.93982379824606,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2004,,,,73.95040995071386,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2004,,,,229.63283912740616,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2004,,,,48.42130501834439,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2004,,,,47.16453172193327,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2004,,,,83.19060108746564,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2004,,,,41.46086890215294,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2004,,,,86.20778512410381,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2004,,,,50.9636781613867,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2004,,,,50.82652327604309,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2005,,,,52.30633057324457,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2005,,,,60.79928443692156,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2005,,,,38.8253469402741,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2005,,,,90.29830170642629,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2005,,,,60.122069699690215,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2005,,,,63.02026582099587,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2005,,,,66.42700940451617,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2005,,,,30.69375219131057,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2005,,,,31.90440236956592,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2005,,,,51.63887436151968,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2005,,,,33.007221208111304,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2005,,,,42.34654208794616,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2006,,,,39.99015071492216,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2006,,,,31.373429346484293,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2006,,,,32.26818075951133,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2006,,,,37.3250682372824,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2006,,,,39.59400294589752,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2006,,,,53.543902667984455,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2006,,,,72.42788138285052,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2006,,,,59.80985077466205,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2006,,,,41.71182061861049,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2006,,,,37.20119850891464,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2006,,,,85.04990131479053,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2006,,,,63.49550635921266,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2007,,,,45.91791915004488,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2007,,,,71.26275688790362,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2007,,,,50.21209110221546,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2007,,,,72.65432632041559,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2007,,,,35.18941484422353,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2007,,,,27.73945953666472,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2007,,,,35.04796481278875,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2007,,,,47.82679821147992,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2007,,,,58.06872525889252,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2007,,,,72.57213723084442,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2007,,,,56.17607768509825,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2007,,,,61.8094793299642,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2008,,,,126.77857486132322,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2008,,,,89.35044010244911,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2008,,,,175.1922806109358,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2008,,,,124.77666019093296,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2008,,,,94.38440487607043,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2008,,,,162.87370934656244,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2008,,,,193.61181291414653,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2008,,,,92.26747002668144,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2008,,,,124.11170076397038,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2008,,,,235.1855889161764,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2008,,,,146.6291463830474,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2008,,,,136.16010641557276,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2009,,,,105.81543622900212,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2009,,,,135.76495034285804,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2009,,,,155.9705330833372,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2009,,,,131.5910635641946,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2009,,,,114.31607835289444,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2009,,,,98.40060858743225,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2009,,,,141.06748994361112,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2009,,,,103.87955899860944,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2009,,,,87.38876593215565,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2009,,,,85.99908332571755,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2009,,,,68.55942138106866,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2009,,,,78.48649557899054,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2010,,,,77.4538507131951,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2010,,,,129.56899496548402,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2010,,,,96.48685457904364,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2010,,,,94.1680456639857,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2010,,,,113.86794399378972,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2010,,,,151.37906163275056,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2010,,,,100.37033051637285,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2010,,,,89.10888210345854,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2010,,,,99.39948897500037,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2010,,,,88.99954627431738,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2010,,,,107.06228847278234,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2010,,,,157.43473914421747,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2011,,,,124.5488116181642,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2011,,,,144.1516674787403,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2011,,,,96.31920457136157,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2011,,,,71.03994005911449,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2011,,,,102.97064680439046,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2011,,,,105.51095516791,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2011,,,,155.34045524143338,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2011,,,,272.8744499013068,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2011,,,,186.7873955294912,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2011,,,,222.56592888202903,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2011,,,,224.14033707345524,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2011,,,,249.3388804334516,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2012,,,,183.11711394747468,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2012,,,,180.2292340522357,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2012,,,,239.419281049316,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2012,,,,173.36813204818972,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2012,,,,246.4107733047512,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2012,,,,283.6891010773121,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2012,,,,142.36513666942398,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2012,,,,166.005413390333,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2012,,,,152.36616420969685,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2012,,,,163.22942933911213,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2012,,,,141.81025736988087,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2012,,,,153.56534769662673,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2013,,,,133.14899506987675,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2013,,,,138.3507232242277,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2013,,,,155.18348608613428,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2013,,,,148.7508060570438,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2013,,,,122.28457989652532,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2013,,,,129.938320216257,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2013,,,,130.0257270018426,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2013,,,,188.82958232750696,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2013,,,,160.81843434302291,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2013,,,,107.31888719736706,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2013,,,,79.37088973830282,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2013,,,,103.19481758790955,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2014,,,,95.17993780065925,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2014,,,,78.70988759502637,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2014,,,,66.12666501598238,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2014,,,,78.73885774235556,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2014,,,,88.9438942309653,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2014,,,,72.41730552205794,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2014,,,,104.40687073483628,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2014,,,,133.45057629570937,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2014,,,,115.3219985176325,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2014,,,,91.51668380426636,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2014,,,,119.68306120116982,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2014,,,,115.65456889430229,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2015,,,,120.23884562928906,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2015,,,,98.44914335186796,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2015,,,,53.43037365310486,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2015,,,,52.30805786268606,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2015,,,,63.05068531902237,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2015,,,,79.26368344902339,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2015,,,,50.592394124887285,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2015,,,,77.56551090484805,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2015,,,,85.25516330431915,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2015,,,,45.600444982037885,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2015,,,,47.64637132555743,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2015,,,,77.3212652627826,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2016,,,,70.27962816729104,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2016,,,,99.21338957915891,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2016,,,,92.20086043258604,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2016,,,,47.38800489659525,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2016,,,,53.01306933626672,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2016,,,,144.26610654641203,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2016,,,,78.06611646779794,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2016,,,,41.01421795379474,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2016,,,,32.883688374815065,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2016,,,,38.68679389712458,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2016,,,,72.80564554784861,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2016,,,,117.88624703663206,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2017,,,,84.1265634479745,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2017,,,,137.40044218429398,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2017,,,,65.67519444745591,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2017,,,,81.33383974594943,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2017,,,,39.26336406270235,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2017,,,,59.06988863428329,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2017,,,,62.0298812745198,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2017,,,,37.68947182364494,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2017,,,,78.03064263581919,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2017,,,,83.39475700503272,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2017,,,,62.91198158831512,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2017,,,,81.98847403920425,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2018,,,,39.42573952447715,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2018,,,,79.90937937897944,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2018,,,,42.03543166537135,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2018,,,,34.92319848072839,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2018,,,,37.55676023522435,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2018,,,,47.16574493138164,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2018,,,,63.24723025788104,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2018,,,,77.71507109143307,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2018,,,,63.50945886460456,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2018,,,,63.91605559496056,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2018,,,,68.80318639385796,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2018,,,,66.13168382957504,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2019,,,,64.73835057764026,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2019,,,,50.11977553899689,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2019,,,,40.58510099160711,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2019,,,,60.453423491937805,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2019,,,,83.64255634502273,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2019,,,,72.85344174080677,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2019,,,,70.45083786546704,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2019,,,,81.67477717039674,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2019,,,,105.54432807035803,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2019,,,,90.6638782184606,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2019,,,,50.36468163468457,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2019,,,,106.03553607824767,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2020,,,,48.13543095649756,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2020,,,,92.64915582639026,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2020,,,,110.0984279064366,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2020,,,,160.82159897636683,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2020,,,,167.7502082037551,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2020,,,,75.14696716123495,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2020,,,,107.7537669577526,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2020,,,,115.05743140308688,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2020,,,,82.27406494205796,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2020,,,,95.48763604466706,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2020,,,,69.49672078101943,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2020,,,,69.8784982387199,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2021,,,,83.66126435425299,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2021,,,,51.77739108457203,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2021,,,,40.93234026810346,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2021,,,,78.98831889710036,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2021,,,,73.2438034026623,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2021,,,,58.328457067689584,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2021,,,,76.8572490470718,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2021,,,,69.1576442952256,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2021,,,,48.91963436555376,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2021,,,,39.94632639924301,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2021,,,,23.352756097078743,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2021,,,,72.32533068897091,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2022,,,,70.02399002509743,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2022,,,,91.19663066276584,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2022,,,,120.69872467460094,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2022,,,,90.13010280580336,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2022,,,,69.1161702673634,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2022,,,,65.47729460142382,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2022,,,,81.2920900980324,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2022,,,,72.41811421388707,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2022,,,,67.74022999236907,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2022,,,,90.50302439754714,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2022,,,,77.12625268949337,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2022,,,,78.09208834020079,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2023,,,,50.97487364777378,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2023,,,,126.74948084640948,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2023,,,,72.3856247483252,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2023,,,,85.97074078933265,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2023,,,,48.45008122740234,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2023,,,,60.06000994792948,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2023,,,,55.64200371567226,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2023,,,,57.63816409358199,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2023,,,,32.909401546339964,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2023,,,,122.11404308411338,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2023,,,,104.73627109939916,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2023,,,,128.53721334256443,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2024,,,,129.9088501917987,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2024,,,,148.82550201181172,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2024,,,,91.72226368239662,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
