resolution_code,res_key,vote_id,vote_date
A/RES/40/92C,R/40/92C,2839,1985-12-05
A/RES/40/93,R/40/93,2840,1985-12-05
A/RES/40/94A,R/40/94A,2841,1985-12-05
A/RES/40/94F,R/40/94F,2842,1985-12-05
A/RES/40/94G,R/40/94G,2843,1985-12-05
A/RES/40/94H,R/40/94H,2844,1985-12-05
A/RES/40/94I,R/40/94I,2845,1985-12-05
A/RES/40/94K,R/40/94K,2846,1985-12-05
A/RES/40/94L,R/40/94L,2847,1985-12-05
A/RES/40/94M,R/40/94M,2848,1985-12-05
A/RES/40/94N,R/40/94N,2849,1985-12-05
A/RES/40/96A,R/40/96A,2850,1985-12-05
A/RES/40/96B,R/40/96B,2851,1985-12-05
A/RES/40/96C,R/40/96C,2852,1985-12-05
A/RES/40/96D,R/40/96D,2853,1985-12-05
A/RES/40/97A,R/40/97A,2854,1985-12-06
A/RES/40/97B,R/40/97B,2855,1985-12-06
A/RES/40/97C,R/40/97C,2856,1985-12-06
A/RES/40/97D,R/40/97D,2857,1985-12-06
A/RES/40/97E,R/40/97E,2858,1985-12-06
A/RES/40/97F,R/40/97F,2859,1985-12-06
A/RES/41/10,R/41/10,2949,1986-10-06
A/RES/41/101,R/41/101,3057,1986-12-05
A/RES/41/102,R/41/102,3058,1986-12-05
A/RES/41/103,R/41/103,3059,1986-12-05
A/RES/41/11,R/41/11,2950,1986-10-02
A/RES/41/113,R/41/113,3060,1986-12-05
A/RES/41/115,R/41/115,3061,1986-12-05
A/RES/41/117,R/41/117,3062,1986-12-05
A/RES/41/12,R/41/12,2951,1986-10-03
A/RES/41/123,R/41/123,3063,1986-12-05
A/RES/41/128,R/41/128,3064,1986-12-05
A/RES/41/13,R/41/13,2952,1986-10-06
A/RES/41/131,R/41/131,3065,1986-12-05
A/RES/41/132,R/41/132,3066,1986-12-05
A/RES/41/133,R/41/133,3067,1986-12-05
A/RES/41/14,R/41/14,2953,1986-10-06
A/RES/41/141,R/41/141,3068,1986-12-05
A/RES/41/143,R/41/143,3069,1986-12-05
A/RES/41/146,R/41/146,3070,1986-12-05
A/RES/41/15,R/41/15,2954,1986-10-06
A/RES/41/151,R/41/151,3071,1986-12-05
A/RES/41/155,R/41/155,3072,1986-12-05
A/RES/41/156,R/41/156,3073,1986-12-05
A/RES/41/157,R/41/157,3074,1986-12-05
A/RES/41/158,R/41/158,3075,1986-12-05
A/RES/41/159,R/41/159,3076,1986-12-05
A/RES/41/16,R/41/16,2955,1986-10-06
A/RES/41/161,R/41/161,3077,1986-12-05
A/RES/41/162A,R/41/162A,3078,1986-12-05
A/RES/41/162B,R/41/162B,3079,1986-12-05
A/RES/41/162C,R/41/162C,3080,1986-12-05
A/RES/41/164,R/41/164,3081,1986-12-06
A/RES/41/165,R/41/165,3082,1986-12-06
A/RES/41/179A,R/41/179A,3083,1986-12-06
A/RES/41/179B,R/41/179B,3084,1986-12-06
A/RES/41/180,R/41/180,3085,1986-12-02
A/RES/41/181,R/41/181,3086,1986-12-02
A/RES/41/184,R/41/184,3087,1986-12-02
A/RES/41/187,R/41/187,3088,1986-12-02
A/RES/41/195,R/41/195,3089,1986-12-02
A/RES/41/197,R/41/197,3090,1986-12-02
A/RES/41/199,R/41/199,3091,1986-12-02
A/RES/41/200,R/41/200,3092,1986-12-02
A/RES/41/211A,R/41/211A,3098,1986-12-05
A/RES/41/211B,R/41/211B,3099,1986-12-05
A/RES/41/211C,R/41/211C,3100,1986-12-05
A/RES/41/212B,R/41/212B,3101,1986-12-05
A/RES/41/30,R/41/30,2956,1986-11-02
A/RES/41/31,R/41/31,2957,1986-11-02
A/RES/41/33,R/41/33,2958,1986-11-04
A/RES/41/34,R/41/34,2959,1986-11-04
A/RES/41/35A,R/41/35A,2960,1986-11-02
A/RES/41/35B,R/41/35B,2961,1986-11-02
A/RES/41/35C,R/41/35C,2962,1986-11-02
A/RES/41/35D,R/41/35D,2963,1986-11-02
A/RES/41/35E,R/41/35E,2964,1986-11-02
A/RES/41/35F,R/41/35F,2965,1986-11-02
A/RES/41/35H,R/41/35H,2966,1986-11-02
A/RES/41/38,R/41/38,2967,1986-11-05
A/RES/41/39A,R/41/39A,2968,1986-11-05
A/RES/41/39B,R/41/39B,2969,1986-11-05
A/RES/41/39C,R/41/39C,2970,1986-11-05
A/RES/41/39D,R/41/39D,2971,1986-11-05
A/RES/41/39E,R/41/39E,2972,1986-11-05
A/RES/41/4,R/41/4,2947,1986-10-06
A/RES/41/40,R/41/40,2973,1986-11-03
A/RES/41/41A,R/41/41A,2974,1986-12-03
A/RES/41/41B,R/41/41B,2975,1986-12-03
A/RES/41/42,R/41/42,2976,1986-12-03
A/RES/41/43A,R/41/43A,2977,1986-12-03
A/RES/41/43B,R/41/43B,2978,1986-12-03
A/RES/41/43C,R/41/43C,2979,1986-12-03
A/RES/41/43D,R/41/43D,2980,1986-12-03
A/RES/41/44A,R/41/44A,2981,1986-12-04
A/RES/41/44B,R/41/44B,2982,1986-12-04
A/RES/41/45,R/41/45,2983,1986-12-04
A/RES/41/46A,R/41/46A,2984,1986-12-04
A/RES/41/46B,R/41/46B,2985,1986-12-04
A/RES/41/47,R/41/47,2986,1986-12-04
A/RES/41/49,R/41/49,2987,1986-12-04
A/RES/41/51,R/41/51,2988,1986-12-04
A/RES/41/52,R/41/52,2989,1986-12-04
A/RES/41/53,R/41/53,2990,1986-12-04
A/RES/41/54,R/41/54,2991,1986-12-04
A/RES/41/55A,R/41/55A,2992,1986-12-04
A/RES/41/55B,R/41/55B,2993,1986-12-04
A/RES/41/56,R/41/56,2994,1986-12-04
A/RES/41/58B,R/41/58B,2995,1986-12-04
A/RES/41/58C,R/41/58C,2996,1986-12-04
A/RES/41/59B,R/41/59B,2997,1986-12-04
A/RES/41/59D,R/41/59D,2998,1986-12-04
A/RES/41/59E,R/41/59E,2999,1986-12-04
A/RES/41/59G,R/41/59G,3000,1986-12-04
A/RES/41/59H,R/41/59H,3001,1986-12-04
A/RES/41/59I,R/41/59I,3002,1986-12-04
A/RES/41/59K,R/41/59K,3003,1986-12-04
A/RES/41/59L,R/41/59L,3004,1986-12-04
A/RES/41/59M,R/41/59M,3005,1986-12-04
A/RES/41/59N,R/41/59N,3006,1986-12-04
A/RES/41/6,R/41/6,2948,1986-10-03
A/RES/41/60A,R/41/60A,3007,1986-12-04
A/RES/41/60B,R/41/60B,3008,1986-12-04
A/RES/41/60C,R/41/60C,3009,1986-12-04
A/RES/41/60E,R/41/60E,3010,1986-12-04
A/RES/41/60F,R/41/60F,3011,1986-12-04
A/RES/41/60H,R/41/60H,3012,1986-12-04
A/RES/41/60I,R/41/60I,3013,1986-12-04
A/RES/41/63A,R/41/63A,3014,1986-12-04
A/RES/41/63B,R/41/63B,3015,1986-12-04
A/RES/41/63C,R/41/63C,3016,1986-12-04
A/RES/41/63D,R/41/63D,3017,1986-12-04
A/RES/41/63E,R/41/63E,3018,1986-12-04
A/RES/41/63F,R/41/63F,3019,1986-12-04
A/RES/41/63G,R/41/63G,3020,1986-12-04
A/RES/41/68A,R/41/68A,3021,1986-12-04
A/RES/41/68B,R/41/68B,3022,1986-12-04
A/RES/41/68E,R/41/68E,3023,1986-12-04
A/RES/41/69A,R/41/69A,3024,1986-12-04
A/RES/41/69D,R/41/69D,3025,1986-12-04
A/RES/41/69E,R/41/69E,3026,1986-12-04
A/RES/41/69F,R/41/69F,3027,1986-12-04
A/RES/41/69G,R/41/69G,3028,1986-12-04
A/RES/41/69H,R/41/69H,3029,1986-12-04
A/RES/41/69I,R/41/69I,3030,1986-12-04
A/RES/41/69J,R/41/69J,3031,1986-12-04
A/RES/41/69K,R/41/69K,3032,1986-12-04
A/RES/41/71,R/41/71,3033,1986-12-04
A/RES/41/73,R/41/73,3034,1986-12-04
A/RES/41/75,R/41/75,3035,1986-12-04
A/RES/41/86A,R/41/86A,3036,1986-12-05
A/RES/41/86B,R/41/86B,3037,1986-12-05
A/RES/41/86D,R/41/86D,3038,1986-12-05
A/RES/41/86F,R/41/86F,3039,1986-12-05
A/RES/41/86G,R/41/86G,3040,1986-12-05
A/RES/41/86H,R/41/86H,3041,1986-12-05
A/RES/41/86I,R/41/86I,3042,1986-12-05
A/RES/41/86J,R/41/86J,3043,1986-12-05
A/RES/41/86K,R/41/86K,3044,1986-12-05
A/RES/41/86M,R/41/86M,3045,1986-12-05
A/RES/41/86N,R/41/86N,3046,1986-12-05
A/RES/41/86O,R/41/86O,3047,1986-12-05
A/RES/41/86P,R/41/86P,3048,1986-12-05
A/RES/41/88A,R/41/88A,3049,1986-12-05
A/RES/41/88B,R/41/88B,3050,1986-12-05
A/RES/41/88C,R/41/88C,3051,1986-12-05
A/RES/41/90,R/41/90,3052,1986-12-05
A/RES/41/91,R/41/91,3053,1986-12-05
A/RES/41/92,R/41/92,3054,1986-12-05
A/RES/41/93,R/41/93,3055,1986-12-05
A/RES/41/95,R/41/95,3056,1986-12-05
A/RES/42/100,R/42/100,3193,1987-12-02
A/RES/42/101,R/42/101,3194,1987-12-02
A/RES/42/102,R/42/102,3195,1987-12-02
A/RES/42/115,R/42/115,3196,1987-12-02
A/RES/42/119,R/42/119,3197,1987-12-02
A/RES/42/134,R/42/134,3198,1987-12-02
A/RES/42/135,R/42/135,3199,1987-12-02
A/RES/42/136,R/42/136,3200,1987-12-02
A/RES/42/139,R/42/139,3201,1987-12-02
A/RES/42/140,R/42/140,3202,1987-12-02
A/RES/42/145,R/42/145,3203,1987-12-02
A/RES/42/146,R/42/146,3204,1987-12-02
A/RES/42/147,R/42/147,3205,1987-12-02
A/RES/42/149,R/42/149,3206,1987-12-02
A/RES/42/14A,R/42/14A,3105,1987-11-06
A/RES/42/14B,R/42/14B,3106,1987-11-06
A/RES/42/14C,R/42/14C,3107,1987-11-06
A/RES/42/14D,R/42/14D,3108,1987-11-06
A/RES/42/14E,R/42/14E,3109,1987-11-06
A/RES/42/15,R/42/15,3110,1987-11-03
A/RES/42/150,R/42/150,3207,1987-12-02
A/RES/42/151,R/42/151,3208,1987-12-02
A/RES/42/153,R/42/153,3209,1987-12-02
A/RES/42/158,R/42/158,3210,1987-12-02
A/RES/42/159,R/42/159,3211,1987-12-02
A/RES/42/16,R/42/16,3111,1987-11-03
A/RES/42/160A,R/42/160A,3212,1987-12-03
A/RES/42/160B,R/42/160B,3213,1987-12-03
A/RES/42/160C,R/42/160C,3214,1987-12-03
A/RES/42/160D,R/42/160D,3215,1987-12-03
A/RES/42/160E,R/42/160E,3216,1987-12-03
A/RES/42/160F,R/42/160F,3217,1987-12-03
A/RES/42/160G,R/42/160G,3218,1987-12-03
A/RES/42/162A,R/42/162A,3219,1987-12-03
A/RES/42/162B,R/42/162B,3220,1987-12-03
A/RES/42/165,R/42/165,3221,1987-12-06
A/RES/42/166,R/42/166,3222,1987-12-06
A/RES/42/17,R/42/17,3112,1987-11-04
A/RES/42/173,R/42/173,3223,1987-12-06
A/RES/42/174,R/42/174,3224,1987-12-06
A/RES/42/176,R/42/176,3225,1987-12-06
A/RES/42/18,R/42/18,3113,1987-11-05
A/RES/42/184,R/42/184,3226,1987-12-06
A/RES/42/19,R/42/19,3114,1987-11-03
A/RES/42/190,R/42/190,3227,1987-12-06
A/RES/42/198,R/42/198,3228,1987-12-06
A/RES/42/199,R/42/199,3229,1987-12-06
A/RES/42/20,R/42/20,3115,1987-11-04
A/RES/42/200,R/42/200,3230,1987-12-06
A/RES/42/201,R/42/201,3231,1987-12-06
A/RES/42/202,R/42/202,3232,1987-12-06
A/RES/42/203,R/42/203,3233,1987-12-06
A/RES/42/204,R/42/204,3234,1987-12-06
A/RES/42/205,R/42/205,3235,1987-12-06
A/RES/42/210B,R/42/210B,3240,1987-12-05
A/RES/42/223,R/42/223,3241,1987-12-02
A/RES/42/224,R/42/224,3242,1987-12-02
A/RES/42/226A,R/42/226A,3243,1987-12-02
A/RES/42/229A,R/42/229A,3244,1988-03-04
A/RES/42/229B,R/42/229B,3245,1988-03-04
A/RES/42/230,R/42/230,3246,1988-03-04
A/RES/42/232,R/42/232,3247,1988-05-06
A/RES/42/23A,R/42/23A,3116,1987-11-06
A/RES/42/23B,R/42/23B,3117,1987-11-06
A/RES/42/23C,R/42/23C,3118,1987-11-06
A/RES/42/23D,R/42/23D,3119,1987-11-06
A/RES/42/23E,R/42/23E,3120,1987-11-06
A/RES/42/23F,R/42/23F,3121,1987-11-06
A/RES/42/23G,R/42/23G,3122,1987-11-06
A/RES/42/25,R/42/25,3123,1987-11-02
A/RES/42/26A,R/42/26A,3124,1987-11-02
A/RES/42/26B,R/42/26B,3125,1987-11-02
A/RES/42/27,R/42/27,3126,1987-11-02
A/RES/42/29,R/42/29,3127,1987-11-02
A/RES/42/3,R/42/3,3102,1987-10-04
A/RES/42/31,R/42/31,3128,1987-11-02
A/RES/42/32,R/42/32,3129,1987-11-02
A/RES/42/33,R/42/33,3130,1987-11-02
A/RES/42/34A,R/42/34A,3131,1987-11-02
A/RES/42/34B,R/42/34B,3132,1987-11-02
A/RES/42/35,R/42/35,3133,1987-11-02
A/RES/42/38A,R/42/38A,3134,1987-11-02
A/RES/42/38C,R/42/38C,3135,1987-11-02
A/RES/42/38D,R/42/38D,3136,1987-11-02
A/RES/42/38F,R/42/38F,3137,1987-11-02
A/RES/42/38I,R/42/38I,3138,1987-11-02
A/RES/42/38J,R/42/38J,3139,1987-11-02
A/RES/42/38K,R/42/38K,3140,1987-11-02
A/RES/42/38L,R/42/38L,3141,1987-11-02
A/RES/42/38N,R/42/38N,3142,1987-11-02
A/RES/42/39A,R/42/39A,3143,1987-11-02
A/RES/42/39B,R/42/39B,3144,1987-11-02
A/RES/42/39C,R/42/39C,3145,1987-11-02
A/RES/42/39G,R/42/39G,3146,1987-11-02
A/RES/42/39H,R/42/39H,3147,1987-11-02
A/RES/42/39I,R/42/39I,3148,1987-11-02
A/RES/42/42A,R/42/42A,3149,1987-11-02
A/RES/42/42B,R/42/42B,3150,1987-11-02
A/RES/42/42C,R/42/42C,3151,1987-11-02
A/RES/42/42D,R/42/42D,3152,1987-11-02
A/RES/42/42E,R/42/42E,3153,1987-11-02
A/RES/42/42H,R/42/42H,3154,1987-11-02
A/RES/42/42K,R/42/42K,3155,1987-11-02
A/RES/42/42L,R/42/42L,3156,1987-11-02
A/RES/42/42M,R/42/42M,3157,1987-11-02
A/RES/42/42N,R/42/42N,3158,1987-11-02
A/RES/42/44,R/42/44,3159,1987-11-02
A/RES/42/46A,R/42/46A,3160,1987-11-02
A/RES/42/46B,R/42/46B,3161,1987-11-02
A/RES/42/5,R/42/5,3103,1987-10-05
A/RES/42/50,R/42/50,3162,1987-11-02
A/RES/42/52,R/42/52,3163,1987-11-02
A/RES/42/56,R/42/56,3164,1987-11-02
A/RES/42/66A,R/42/66A,3165,1987-12-04
A/RES/42/66B,R/42/66B,3166,1987-12-04
A/RES/42/66C,R/42/66C,3167,1987-12-04
A/RES/42/66D,R/42/66D,3168,1987-12-04
A/RES/42/69A,R/42/69A,3169,1987-12-04
A/RES/42/69D,R/42/69D,3170,1987-12-04
A/RES/42/69E,R/42/69E,3171,1987-12-04
A/RES/42/69F,R/42/69F,3172,1987-12-04
A/RES/42/69G,R/42/69G,3173,1987-12-04
A/RES/42/69H,R/42/69H,3174,1987-12-04
A/RES/42/69I,R/42/69I,3175,1987-12-04
A/RES/42/69J,R/42/69J,3176,1987-12-04
A/RES/42/69K,R/42/69K,3177,1987-12-04
A/RES/42/7,R/42/7,3104,1987-10-05
A/RES/42/71,R/42/71,3180,1987-12-06
A/RES/42/72,R/42/72,3181,1987-12-06
A/RES/42/73,R/42/73,3182,1987-12-06
A/RES/42/74,R/42/74,3183,1987-12-06
A/RES/42/75,R/42/75,3184,1987-12-06
A/RES/42/78,R/42/78,3185,1987-12-06
A/RES/42/79,R/42/79,3186,1987-12-06
A/RES/42/91,R/42/91,3187,1987-12-02
A/RES/42/92,R/42/92,3188,1987-12-02
A/RES/42/93,R/42/93,3189,1987-12-02
A/RES/42/95,R/42/95,3190,1987-12-02
A/RES/42/96,R/42/96,3191,1987-12-02
A/RES/42/99,R/42/99,3192,1987-12-02
A/RES/43/106,R/43/106,3350,1988-12-05
A/RES/43/107,R/43/107,3351,1988-12-05
A/RES/43/11,R/43/11,3249,1988-10-03
A/RES/43/110,R/43/110,3352,1988-12-05
A/RES/43/113,R/43/113,3353,1988-12-05
A/RES/43/12,R/43/12,3250,1988-10-03
A/RES/43/124,R/43/124,3354,1988-12-05
A/RES/43/125,R/43/125,3355,1988-12-05
A/RES/43/126,R/43/126,3356,1988-12-05
A/RES/43/13,R/43/13,3251,1988-10-04
A/RES/43/137,R/43/137,3357,1988-12-05
A/RES/43/14,R/43/14,3252,1988-10-04
A/RES/43/146,R/43/146,3358,1988-12-05
A/RES/43/156,R/43/156,3359,1988-12-05
A/RES/43/158,R/43/158,3360,1988-12-05
A/RES/43/160A,R/43/160A,3361,1988-12-06
A/RES/43/160B,R/43/160B,3362,1988-12-06
A/RES/43/162,R/43/162,3363,1988-12-06
A/RES/43/163,R/43/163,3364,1988-12-06
A/RES/43/164,R/43/164,3365,1988-12-06
A/RES/43/171A,R/43/171A,3366,1988-12-06
A/RES/43/171B,R/43/171B,3367,1988-12-06
A/RES/43/175A,R/43/175A,3368,1988-12-05
A/RES/43/175B,R/43/175B,3369,1988-12-05
A/RES/43/175C,R/43/175C,3370,1988-12-05
A/RES/43/176,R/43/176,3371,1988-12-05
A/RES/43/177,R/43/177,3372,1988-12-05
A/RES/43/178,R/43/178,3373,1988-12-05
A/RES/43/18,R/43/18,3253,1988-11-03
A/RES/43/182,R/43/182,3374,1988-12-03
A/RES/43/185,R/43/185,3375,1988-12-03
A/RES/43/187,R/43/187,3376,1988-12-03
A/RES/43/19,R/43/19,3254,1988-11-05
A/RES/43/195,R/43/195,3377,1988-12-03
A/RES/43/197,R/43/197,3378,1988-12-03
A/RES/43/198,R/43/198,3379,1988-12-03
A/RES/43/209,R/43/209,3380,1988-12-03
A/RES/43/21,R/43/21,3255,1988-11-05
A/RES/43/22,R/43/22,3256,1988-11-06
A/RES/43/222B,R/43/222B,3381,1988-12-04
A/RES/43/228,R/43/228,3382,1988-12-04
A/RES/43/229,R/43/229,3383,1988-12-04
A/RES/43/23,R/43/23,3257,1988-11-02
A/RES/43/233,R/43/233,3384,1989-04-05
A/RES/43/25,R/43/25,3258,1988-11-05
A/RES/43/26A,R/43/26A,3259,1988-11-05
A/RES/43/26B,R/43/26B,3260,1988-11-05
A/RES/43/26C,R/43/26C,3261,1988-11-05
A/RES/43/26D,R/43/26D,3262,1988-11-05
A/RES/43/26E,R/43/26E,3263,1988-11-05
A/RES/43/28,R/43/28,3264,1988-11-03
A/RES/43/29,R/43/29,3265,1988-11-03
A/RES/43/3,R/43/3,3248,1988-10-02
A/RES/43/30,R/43/30,3266,1988-11-03
A/RES/43/33,R/43/33,3267,1988-11-03
A/RES/43/45,R/43/45,3268,1988-11-03
A/RES/43/46,R/43/46,3269,1988-11-03
A/RES/43/47,R/43/47,3270,1988-11-03
A/RES/43/48,R/43/48,3271,1988-11-04
A/RES/43/49,R/43/49,3272,1988-12-06
A/RES/43/50A,R/43/50A,3273,1988-12-02
A/RES/43/50B,R/43/50B,3274,1988-12-02
A/RES/43/50C,R/43/50C,3275,1988-12-02
A/RES/43/50D,R/43/50D,3276,1988-12-02
A/RES/43/50E,R/43/50E,3277,1988-12-02
A/RES/43/50F,R/43/50F,3278,1988-12-02
A/RES/43/50H,R/43/50H,3279,1988-12-02
A/RES/43/50J,R/43/50J,3280,1988-12-02
A/RES/43/50K,R/43/50K,3281,1988-12-02
A/RES/43/54A,R/43/54A,3282,1988-12-03
A/RES/43/54B,R/43/54B,3283,1988-12-03
A/RES/43/54C,R/43/54C,3284,1988-12-03
A/RES/43/57A,R/43/57A,3285,1988-12-03
A/RES/43/57D,R/43/57D,3286,1988-12-03
A/RES/43/57E,R/43/57E,3287,1988-12-03
A/RES/43/57F,R/43/57F,3288,1988-12-03
A/RES/43/57G,R/43/57G,3289,1988-12-03
A/RES/43/57H,R/43/57H,3290,1988-12-03
A/RES/43/57I,R/43/57I,3291,1988-12-03
A/RES/43/57J,R/43/57J,3292,1988-12-03
A/RES/43/58A,R/43/58A,3293,1988-12-03
A/RES/43/58B,R/43/58B,3294,1988-12-03
A/RES/43/58C,R/43/58C,3295,1988-12-03
A/RES/43/58D,R/43/58D,3296,1988-12-03
A/RES/43/58E,R/43/58E,3297,1988-12-03
A/RES/43/58F,R/43/58F,3298,1988-12-03
A/RES/43/58G,R/43/58G,3299,1988-12-03
A/RES/43/60A,R/43/60A,3300,1988-12-03
A/RES/43/60B,R/43/60B,3301,1988-12-03
A/RES/43/63A,R/43/63A,3303,1988-12-04
A/RES/43/63B,R/43/63B,3304,1988-12-04
A/RES/43/64,R/43/64,3305,1988-12-04
A/RES/43/66,R/43/66,3306,1988-12-04
A/RES/43/68,R/43/68,3307,1988-12-04
A/RES/43/69,R/43/69,3308,1988-12-04
A/RES/43/70,R/43/70,3309,1988-12-04
A/RES/43/71A,R/43/71A,3310,1988-12-04
A/RES/43/71B,R/43/71B,3311,1988-12-04
A/RES/43/72,R/43/72,3312,1988-12-04
A/RES/43/75A,R/43/75A,3313,1988-12-04
A/RES/43/75G,R/43/75G,3314,1988-12-04
A/RES/43/75H,R/43/75H,3315,1988-12-04
A/RES/43/75I,R/43/75I,3316,1988-12-04
A/RES/43/75J,R/43/75J,3317,1988-12-04
A/RES/43/75K,R/43/75K,3318,1988-12-04
A/RES/43/75L,R/43/75L,3319,1988-12-04
A/RES/43/75N,R/43/75N,3320,1988-12-04
A/RES/43/75O,R/43/75O,3321,1988-12-04
A/RES/43/75Q,R/43/75Q,3322,1988-12-04
A/RES/43/75S,R/43/75S,3323,1988-12-04
A/RES/43/75T,R/43/75T,3324,1988-12-04
A/RES/43/76A,R/43/76A,3325,1988-12-04
A/RES/43/76B,R/43/76B,3326,1988-12-04
A/RES/43/76C,R/43/76C,3327,1988-12-04
A/RES/43/76E,R/43/76E,3328,1988-12-04
A/RES/43/77A,R/43/77A,3329,1988-12-04
A/RES/43/77B,R/43/77B,3330,1988-12-04
A/RES/43/78B,R/43/78B,3331,1988-12-04
A/RES/43/78C,R/43/78C,3332,1988-12-04
A/RES/43/78D,R/43/78D,3333,1988-12-04
A/RES/43/78E,R/43/78E,3334,1988-12-04
A/RES/43/78F,R/43/78F,3335,1988-12-04
A/RES/43/78I,R/43/78I,3336,1988-12-04
A/RES/43/78J,R/43/78J,3337,1988-12-04
A/RES/43/78M,R/43/78M,3338,1988-12-04
A/RES/43/80,R/43/80,3339,1988-12-04
A/RES/43/81B,R/43/81B,3340,1988-12-04
A/RES/43/82,R/43/82,3341,1988-12-04
A/RES/43/83A,R/43/83A,3342,1988-12-04
A/RES/43/83B,R/43/83B,3343,1988-12-04
A/RES/43/86,R/43/86,3344,1988-12-04
A/RES/43/87,R/43/87,3345,1988-12-04
A/RES/43/88,R/43/88,3346,1988-12-04
A/RES/43/89,R/43/89,3347,1988-12-04
A/RES/43/92,R/43/92,3348,1988-12-05
A/RES/43/97,R/43/97,3349,1988-12-05
A/RES/44/1,R/44/1,3385,1989-09-05
A/RES/44/100,R/44/100,3440,1989-12-02
A/RES/44/101,R/44/101,3441,1989-12-02
A/RES/44/102,R/44/102,3442,1989-12-02
A/RES/44/104,R/44/104,3443,1989-12-06
A/RES/44/105,R/44/105,3444,1989-12-06
A/RES/44/106,R/44/106,3445,1989-12-06
A/RES/44/107,R/44/107,3446,1989-12-06
A/RES/44/109,R/44/109,3447,1989-12-06
A/RES/44/110,R/44/110,3448,1989-12-06
A/RES/44/111,R/44/111,3449,1989-12-06
A/RES/44/112,R/44/112,3450,1989-12-06
A/RES/44/113A,R/44/113A,3451,1989-12-06
A/RES/44/113B,R/44/113B,3452,1989-12-06
A/RES/44/114A,R/44/114A,3453,1989-12-06
A/RES/44/114B,R/44/114B,3454,1989-12-06
A/RES/44/116A,R/44/116A,3455,1989-12-06
A/RES/44/116B,R/44/116B,3456,1989-12-06
A/RES/44/116E,R/44/116E,3457,1989-12-06
A/RES/44/116G,R/44/116G,3458,1989-12-06
A/RES/44/116H,R/44/116H,3459,1989-12-06
A/RES/44/116J,R/44/116J,3460,1989-12-06
A/RES/44/116K,R/44/116K,3461,1989-12-06
A/RES/44/116M,R/44/116M,3462,1989-12-06
A/RES/44/116N,R/44/116N,3463,1989-12-06
A/RES/44/116P,R/44/116P,3464,1989-12-06
A/RES/44/116R,R/44/116R,3465,1989-12-06
A/RES/44/116S,R/44/116S,3466,1989-12-06
A/RES/44/117A,R/44/117A,3467,1989-12-06
A/RES/44/117C,R/44/117C,3468,1989-12-06
A/RES/44/117D,R/44/117D,3469,1989-12-06
A/RES/44/117F,R/44/117F,3470,1989-12-06
A/RES/44/118A,R/44/118A,3471,1989-12-06
A/RES/44/118B,R/44/118B,3472,1989-12-06
A/RES/44/119A,R/44/119A,3473,1989-12-06
A/RES/44/119B,R/44/119B,3474,1989-12-06
A/RES/44/119D,R/44/119D,3475,1989-12-06
A/RES/44/119E,R/44/119E,3476,1989-12-06
A/RES/44/119F,R/44/119F,3477,1989-12-06
A/RES/44/120,R/44/120,3478,1989-12-06
A/RES/44/121,R/44/121,3479,1989-12-06
A/RES/44/123,R/44/123,3480,1989-12-06
A/RES/44/124A,R/44/124A,3481,1989-12-06
A/RES/44/124B,R/44/124B,3482,1989-12-06
A/RES/44/126,R/44/126,3483,1989-12-06
A/RES/44/128,R/44/128,3484,1989-12-06
A/RES/44/130,R/44/130,3485,1989-12-06
A/RES/44/147,R/44/147,3486,1989-12-06
A/RES/44/166,R/44/166,3487,1989-12-06
A/RES/44/167,R/44/167,3488,1989-12-06
A/RES/44/168,R/44/168,3489,1989-12-06
A/RES/44/170,R/44/170,3490,1989-12-03
A/RES/44/174,R/44/174,3491,1989-12-03
A/RES/44/18,R/44/18,3389,1989-11-02
A/RES/44/181,R/44/181,3492,1989-12-03
A/RES/44/2,R/44/2,3386,1989-10-06
A/RES/44/20,R/44/20,3390,1989-11-03
A/RES/44/205,R/44/205,3493,1989-12-06
A/RES/44/214,R/44/214,3494,1989-12-06
A/RES/44/215,R/44/215,3495,1989-12-06
A/RES/44/217,R/44/217,3496,1989-12-06
A/RES/44/218,R/44/218,3497,1989-12-06
A/RES/44/22,R/44/22,3391,1989-11-05
A/RES/44/232,R/44/232,3498,1989-12-06
A/RES/44/235,R/44/235,3499,1989-12-06
A/RES/44/24,R/44/24,3392,1989-11-06
A/RES/44/240,R/44/240,3500,1989-12-06
A/RES/44/26,R/44/26,3393,1989-11-02
A/RES/44/27A,R/44/27A,3394,1989-11-04
A/RES/44/27C,R/44/27C,3395,1989-11-04
A/RES/44/27D,R/44/27D,3396,1989-11-04
A/RES/44/27E,R/44/27E,3397,1989-11-04
A/RES/44/27F,R/44/27F,3398,1989-11-04
A/RES/44/27G,R/44/27G,3399,1989-11-04
A/RES/44/27H,R/44/27H,3400,1989-11-04
A/RES/44/27I,R/44/27I,3401,1989-11-04
A/RES/44/27K,R/44/27K,3402,1989-11-04
A/RES/44/27L,R/44/27L,3403,1989-11-04
A/RES/44/30,R/44/30,3404,1989-12-02
A/RES/44/31,R/44/31,3405,1989-12-02
A/RES/44/32,R/44/32,3406,1989-12-02
A/RES/44/40A,R/44/40A,3407,1989-12-02
A/RES/44/40B,R/44/40B,3408,1989-12-02
A/RES/44/40C,R/44/40C,3409,1989-12-02
A/RES/44/41A,R/44/41A,3410,1989-12-04
A/RES/44/41B,R/44/41B,3411,1989-12-04
A/RES/44/41C,R/44/41C,3412,1989-12-04
A/RES/44/42,R/44/42,3413,1989-12-04
