country_iso3,quarter_start,gprh_raw_q
USA,1908-07-01,67.33333333333333
USA,1908-10-01,87.0
USA,1909-01-01,71.33333333333333
USA,1909-04-01,71.0
USA,1909-07-01,69.66666666666667
USA,1909-10-01,73.33333333333333
USA,1910-01-01,77.66666666666667
USA,1910-04-01,73.0
USA,1910-07-01,75.33333333333333
USA,1910-10-01,80.66666666666667
USA,1911-01-01,130.0
USA,1911-04-01,108.33333333333333
USA,1911-07-01,127.0
USA,1911-10-01,153.66666666666666
USA,1912-01-01,113.33333333333333
USA,1912-04-01,101.66666666666667
USA,1912-07-01,109.66666666666667
USA,1912-10-01,196.33333333333334
USA,1913-01-01,129.66666666666666
USA,1913-04-01,96.66666666666667
USA,1913-07-01,136.0
USA,1913-10-01,116.66666666666667
USA,1914-01-01,152.66666666666666
USA,1914-04-01,280.0
USA,1914-07-01,810.6666666666666
USA,1914-10-01,765.3333333333334
USA,1915-01-01,639.0
USA,1915-04-01,710.3333333333334
USA,1915-07-01,716.6666666666666
USA,1915-10-01,611.6666666666666
USA,1916-01-01,572.0
USA,1916-04-01,644.6666666666666
USA,1916-07-01,668.0
USA,1916-10-01,560.3333333333334
USA,1917-01-01,699.6666666666666
USA,1917-04-01,687.3333333333334
USA,1917-07-01,727.6666666666666
USA,1917-10-01,703.6666666666666
USA,1918-01-01,735.6666666666666
USA,1918-04-01,839.0
USA,1918-07-01,869.6666666666666
USA,1918-10-01,565.0
USA,1919-01-01,439.3333333333333
USA,1919-04-01,389.0
USA,1919-07-01,348.6666666666667
USA,1919-10-01,317.3333333333333
USA,1920-01-01,249.33333333333334
USA,1920-04-01,221.33333333333334
USA,1920-07-01,204.33333333333334
USA,1920-10-01,193.66666666666666
USA,1921-01-01,162.33333333333334
USA,1921-04-01,192.0
USA,1921-07-01,163.33333333333334
USA,1921-10-01,199.0
USA,1922-01-01,158.33333333333334
USA,1922-04-01,181.33333333333334
USA,1922-07-01,193.0
USA,1922-10-01,144.66666666666666
USA,1923-01-01,180.0
USA,1923-04-01,143.33333333333334
USA,1923-07-01,153.33333333333334
USA,1923-10-01,131.66666666666666
USA,1924-01-01,132.0
USA,1924-04-01,116.66666666666667
USA,1924-07-01,182.33333333333334
USA,1924-10-01,140.0
USA,1925-01-01,115.33333333333333
USA,1925-04-01,145.0
USA,1925-07-01,141.66666666666666
USA,1925-10-01,130.33333333333334
USA,1926-01-01,87.66666666666667
USA,1926-04-01,140.0
USA,1926-07-01,122.66666666666667
USA,1926-10-01,120.66666666666667
USA,1927-01-01,206.66666666666666
USA,1927-04-01,152.66666666666666
USA,1927-07-01,123.66666666666667
USA,1927-10-01,157.66666666666666
USA,1928-01-01,156.33333333333334
USA,1928-04-01,138.33333333333334
USA,1928-07-01,117.66666666666667
USA,1928-10-01,126.0
USA,1929-01-01,159.33333333333334
USA,1929-04-01,139.66666666666666
USA,1929-07-01,164.0
USA,1929-10-01,137.0
USA,1930-01-01,143.0
USA,1930-04-01,142.0
USA,1930-07-01,147.0
USA,1930-10-01,183.66666666666666
USA,1931-01-01,136.0
USA,1931-04-01,152.33333333333334
USA,1931-07-01,153.0
USA,1931-10-01,223.0
USA,1932-01-01,309.0
USA,1932-04-01,166.66666666666666
USA,1932-07-01,211.0
USA,1932-10-01,161.0
USA,1933-01-01,249.33333333333334
USA,1933-04-01,192.66666666666666
USA,1933-07-01,145.33333333333334
USA,1933-10-01,168.0
USA,1934-01-01,160.66666666666666
USA,1934-04-01,195.33333333333334
USA,1934-07-01,224.66666666666666
USA,1934-10-01,192.33333333333334
USA,1935-01-01,201.33333333333334
USA,1935-04-01,184.33333333333334
USA,1935-07-01,345.0
USA,1935-10-01,460.6666666666667
USA,1936-01-01,314.3333333333333
USA,1936-04-01,253.0
USA,1936-07-01,388.3333333333333
USA,1936-10-01,369.6666666666667
USA,1937-01-01,282.3333333333333
USA,1937-04-01,251.66666666666666
USA,1937-07-01,371.0
USA,1937-10-01,344.3333333333333
USA,1938-01-01,319.0
USA,1938-04-01,300.6666666666667
USA,1938-07-01,416.6666666666667
USA,1938-10-01,331.0
USA,1939-01-01,373.6666666666667
USA,1939-04-01,402.0
USA,1939-07-01,878.3333333333334
USA,1939-10-01,1033.6666666666667
USA,1940-01-01,675.0
USA,1940-04-01,901.6666666666666
USA,1940-07-01,727.3333333333334
USA,1940-10-01,669.0
USA,1941-01-01,752.3333333333334
USA,1941-04-01,860.6666666666666
USA,1941-07-01,792.6666666666666
USA,1941-10-01,1066.0
USA,1942-01-01,1172.3333333333333
USA,1942-04-01,1010.3333333333334
USA,1942-07-01,1041.3333333333333
USA,1942-10-01,1126.3333333333333
USA,1943-01-01,1050.6666666666667
USA,1943-04-01,1066.3333333333333
USA,1943-07-01,1178.0
USA,1943-10-01,994.3333333333334
USA,1944-01-01,952.6666666666666
USA,1944-04-01,1111.3333333333333
USA,1944-07-01,1030.0
USA,1944-10-01,1001.6666666666666
USA,1945-01-01,846.0
USA,1945-04-01,677.3333333333334
USA,1945-07-01,618.6666666666666
USA,1945-10-01,475.3333333333333
USA,1946-01-01,399.3333333333333
USA,1946-04-01,390.3333333333333
USA,1946-07-01,390.0
USA,1946-10-01,359.3333333333333
USA,1947-01-01,330.6666666666667
USA,1947-04-01,299.0
USA,1947-07-01,340.6666666666667
USA,1947-10-01,297.0
USA,1948-01-01,356.6666666666667
USA,1948-04-01,393.0
USA,1948-07-01,389.0
USA,1948-10-01,364.0
USA,1949-01-01,297.6666666666667
USA,1949-04-01,306.6666666666667
USA,1949-07-01,291.0
USA,1949-10-01,260.6666666666667
USA,1950-01-01,290.6666666666667
USA,1950-04-01,313.3333333333333
USA,1950-07-01,778.6666666666666
USA,1950-10-01,636.0
USA,1951-01-01,630.3333333333334
USA,1951-04-01,567.0
USA,1951-07-01,455.6666666666667
USA,1951-10-01,500.3333333333333
USA,1952-01-01,407.0
USA,1952-04-01,378.3333333333333
USA,1952-07-01,306.0
USA,1952-10-01,348.0
USA,1953-01-01,385.6666666666667
USA,1953-04-01,389.0
USA,1953-07-01,329.3333333333333
USA,1953-10-01,294.0
USA,1954-01-01,291.0
USA,1954-04-01,379.0
USA,1954-07-01,279.3333333333333
USA,1954-10-01,264.6666666666667
USA,1955-01-01,361.6666666666667
USA,1955-04-01,293.6666666666667
USA,1955-07-01,256.0
USA,1955-10-01,274.6666666666667
USA,1956-01-01,355.3333333333333
USA,1956-04-01,288.0
USA,1956-07-01,302.3333333333333
USA,1956-10-01,449.0
USA,1957-01-01,356.6666666666667
USA,1957-04-01,351.0
USA,1957-07-01,281.0
USA,1957-10-01,373.6666666666667
USA,1958-01-01,357.3333333333333
USA,1958-04-01,392.0
USA,1958-07-01,450.6666666666667
USA,1958-10-01,310.0
USA,1959-01-01,283.0
USA,1959-04-01,295.0
USA,1959-07-01,267.6666666666667
USA,1959-10-01,233.0
USA,1960-01-01,261.6666666666667
USA,1960-04-01,319.6666666666667
USA,1960-07-01,312.0
USA,1960-10-01,315.6666666666667
USA,1961-01-01,288.3333333333333
USA,1961-04-01,402.6666666666667
USA,1961-07-01,525.6666666666666
USA,1961-10-01,466.3333333333333
USA,1962-01-01,395.0
USA,1962-04-01,384.0
USA,1962-07-01,331.3333333333333
USA,1962-10-01,619.6666666666666
USA,1963-01-01,344.3333333333333
USA,1963-04-01,378.6666666666667
USA,1963-07-01,494.3333333333333
USA,1963-10-01,355.3333333333333
USA,1964-01-01,293.0
USA,1964-04-01,303.6666666666667
USA,1964-07-01,396.3333333333333
USA,1964-10-01,349.6666666666667
USA,1965-01-01,277.3333333333333
USA,1965-04-01,353.3333333333333
USA,1965-07-01,396.6666666666667
USA,1965-10-01,377.3333333333333
USA,1966-01-01,374.6666666666667
USA,1966-04-01,337.0
USA,1966-07-01,333.0
USA,1966-10-01,342.3333333333333
USA,1967-01-01,345.6666666666667
USA,1967-04-01,494.3333333333333
USA,1967-07-01,432.0
USA,1967-10-01,384.3333333333333
USA,1968-01-01,448.0
USA,1968-04-01,327.6666666666667
USA,1968-07-01,399.3333333333333
USA,1968-10-01,320.6666666666667
USA,1969-01-01,399.0
USA,1969-04-01,337.0
USA,1969-07-01,312.0
USA,1969-10-01,335.6666666666667
USA,1970-01-01,347.6666666666667
USA,1970-04-01,376.0
USA,1970-07-01,457.3333333333333
USA,1970-10-01,304.3333333333333
USA,1971-01-01,314.3333333333333
USA,1971-04-01,274.0
USA,1971-07-01,286.0
USA,1971-10-01,333.0
USA,1972-01-01,269.3333333333333
USA,1972-04-01,387.6666666666667
USA,1972-07-01,279.3333333333333
USA,1972-10-01,248.66666666666666
USA,1973-01-01,220.66666666666666
USA,1973-04-01,232.0
USA,1973-07-01,239.33333333333334
USA,1973-10-01,419.3333333333333
USA,1974-01-01,264.3333333333333
USA,1974-04-01,236.33333333333334
USA,1974-07-01,250.0
USA,1974-10-01,246.66666666666666
USA,1975-01-01,302.0
USA,1975-04-01,286.3333333333333
USA,1975-07-01,299.6666666666667
USA,1975-10-01,231.33333333333334
USA,1976-01-01,233.33333333333334
USA,1976-04-01,242.66666666666666
USA,1976-07-01,272.0
USA,1976-10-01,224.33333333333334
USA,1977-01-01,217.33333333333334
USA,1977-04-01,275.3333333333333
USA,1977-07-01,261.0
USA,1977-10-01,261.0
USA,1978-01-01,298.3333333333333
USA,1978-04-01,357.3333333333333
USA,1978-07-01,197.0
USA,1978-10-01,222.33333333333334
USA,1979-01-01,314.3333333333333
USA,1979-04-01,334.6666666666667
USA,1979-07-01,276.3333333333333
USA,1979-10-01,343.3333333333333
USA,1980-01-01,433.6666666666667
USA,1980-04-01,371.0
USA,1980-07-01,291.0
USA,1980-10-01,395.3333333333333
USA,1981-01-01,346.6666666666667
USA,1981-04-01,396.3333333333333
USA,1981-07-01,318.6666666666667
USA,1981-10-01,435.3333333333333
USA,1982-01-01,415.0
USA,1982-04-01,629.3333333333334
USA,1982-07-01,389.6666666666667
USA,1982-10-01,380.3333333333333
USA,1983-01-01,354.6666666666667
USA,1983-04-01,411.3333333333333
USA,1983-07-01,422.3333333333333
USA,1983-10-01,559.0
USA,1984-01-01,411.0
USA,1984-04-01,439.6666666666667
USA,1984-07-01,315.3333333333333
USA,1984-10-01,346.6666666666667
USA,1985-01-01,338.3333333333333
USA,1985-04-01,382.0
USA,1985-07-01,324.6666666666667
USA,1985-10-01,351.6666666666667
USA,1986-01-01,344.0
USA,1986-04-01,403.0
USA,1986-07-01,333.0
USA,1986-10-01,361.6666666666667
USA,1987-01-01,283.6666666666667
USA,1987-04-01,313.3333333333333
USA,1987-07-01,333.3333333333333
USA,1987-10-01,343.0
USA,1988-01-01,302.3333333333333
USA,1988-04-01,323.6666666666667
USA,1988-07-01,255.33333333333334
USA,1988-10-01,249.66666666666666
USA,1989-01-01,297.3333333333333
USA,1989-04-01,309.6666666666667
USA,1989-07-01,296.6666666666667
USA,1989-10-01,321.6666666666667
USA,1990-01-01,260.0
USA,1990-04-01,280.3333333333333
USA,1990-07-01,507.3333333333333
USA,1990-10-01,483.6666666666667
USA,1991-01-01,766.3333333333334
USA,1991-04-01,301.0
USA,1991-07-01,344.3333333333333
USA,1991-10-01,321.0
USA,1992-01-01,288.3333333333333
USA,1992-04-01,298.6666666666667
USA,1992-07-01,260.3333333333333
USA,1992-10-01,273.6666666666667
USA,1993-01-01,330.6666666666667
USA,1993-04-01,344.3333333333333
USA,1993-07-01,320.3333333333333
USA,1993-10-01,308.0
USA,1994-01-01,333.0
USA,1994-04-01,366.0
USA,1994-07-01,312.3333333333333
USA,1994-10-01,310.3333333333333
USA,1995-01-01,238.0
USA,1995-04-01,303.0
USA,1995-07-01,262.3333333333333
USA,1995-10-01,216.66666666666666
USA,1996-01-01,227.0
USA,1996-04-01,191.33333333333334
USA,1996-07-01,227.66666666666666
USA,1996-10-01,168.66666666666666
USA,1997-01-01,142.33333333333334
USA,1997-04-01,140.33333333333334
USA,1997-07-01,121.66666666666667
USA,1997-10-01,164.66666666666666
USA,1998-01-01,193.33333333333334
USA,1998-04-01,231.66666666666666
USA,1998-07-01,243.0
USA,1998-10-01,213.0
USA,1999-01-01,227.33333333333334
USA,1999-04-01,307.0
USA,1999-07-01,192.33333333333334
USA,1999-10-01,240.66666666666666
USA,2000-01-01,201.66666666666666
USA,2000-04-01,208.0
USA,2000-07-01,167.33333333333334
USA,2000-10-01,208.33333333333334
USA,2001-01-01,174.0
USA,2001-04-01,206.0
USA,2001-07-01,602.3333333333334
USA,2001-10-01,1147.0
USA,2002-01-01,552.0
USA,2002-04-01,524.6666666666666
USA,2002-07-01,426.0
USA,2002-10-01,566.3333333333334
USA,2003-01-01,869.6666666666666
USA,2003-04-01,761.6666666666666
USA,2003-07-01,508.3333333333333
USA,2003-10-01,478.3333333333333
USA,2004-01-01,470.6666666666667
USA,2004-04-01,545.3333333333334
USA,2004-07-01,576.0
USA,2004-10-01,465.3333333333333
USA,2005-01-01,376.6666666666667
USA,2005-04-01,357.6666666666667
USA,2005-07-01,449.0
USA,2005-10-01,349.3333333333333
USA,2006-01-01,359.6666666666667
USA,2006-04-01,344.6666666666667
USA,2006-07-01,445.3333333333333
USA,2006-10-01,365.6666666666667
USA,2007-01-01,367.0
USA,2007-04-01,316.0
USA,2007-07-01,345.3333333333333
USA,2007-10-01,338.0
USA,2008-01-01,289.6666666666667
USA,2008-04-01,253.66666666666666
USA,2008-07-01,285.6666666666667
USA,2008-10-01,228.66666666666666
USA,2009-01-01,206.0
USA,2009-04-01,238.33333333333334
USA,2009-07-01,217.0
USA,2009-10-01,253.33333333333334
USA,2010-01-01,221.0
USA,2010-04-01,262.3333333333333
USA,2010-07-01,203.66666666666666
USA,2010-10-01,222.66666666666666
USA,2011-01-01,235.0
USA,2011-04-01,246.0
USA,2011-07-01,203.66666666666666
USA,2011-10-01,206.66666666666666
USA,2012-01-01,218.0
USA,2012-04-01,200.33333333333334
USA,2012-07-01,193.66666666666666
USA,2012-10-01,208.0
USA,2013-01-01,200.0
USA,2013-04-01,230.0
USA,2013-07-01,214.66666666666666
USA,2013-10-01,206.0
USA,2014-01-01,226.0
USA,2014-04-01,226.66666666666666
USA,2014-07-01,288.6666666666667
USA,2014-10-01,202.66666666666666
USA,2015-01-01,254.33333333333334
USA,2015-04-01,214.66666666666666
USA,2015-07-01,239.0
USA,2015-10-01,303.6666666666667
USA,2016-01-01,235.0
USA,2016-04-01,191.33333333333334
USA,2016-07-01,215.66666666666666
USA,2016-10-01,196.66666666666666
USA,2017-01-01,232.33333333333334
USA,2017-04-01,243.33333333333334
USA,2017-07-01,248.33333333333334
USA,2017-10-01,172.0
USA,2018-01-01,165.33333333333334
USA,2018-04-01,198.66666666666666
USA,2018-07-01,158.33333333333334
USA,2018-10-01,143.0
USA,2019-01-01,161.66666666666666
USA,2019-04-01,166.33333333333334
USA,2019-07-01,182.0
USA,2019-10-01,149.33333333333334
USA,2020-01-01,189.0
USA,2020-04-01,166.33333333333334
USA,2020-07-01,144.33333333333334
USA,2020-10-01,130.66666666666666
