country_iso3,date,gprh_raw
IDN,1957-03-01,20
IDN,1957-04-01,10
IDN,1957-05-01,8
IDN,1957-06-01,1
IDN,1957-07-01,2
IDN,1957-08-01,9
IDN,1957-09-01,2
IDN,1957-10-01,10
IDN,1957-11-01,14
IDN,1957-12-01,29
IDN,1958-01-01,12
IDN,1958-02-01,42
IDN,1958-03-01,73
IDN,1958-04-01,53
IDN,1958-05-01,44
IDN,1958-06-01,26
IDN,1958-07-01,20
IDN,1958-08-01,16
IDN,1958-09-01,9
IDN,1958-10-01,6
IDN,1958-11-01,6
IDN,1958-12-01,6
IDN,1959-01-01,5
IDN,1959-02-01,5
IDN,1959-03-01,9
IDN,1959-04-01,3
IDN,1959-05-01,6
IDN,1959-06-01,2
IDN,1959-07-01,3
IDN,1959-08-01,5
IDN,1959-09-01,2
IDN,1959-10-01,7
IDN,1959-11-01,6
IDN,1959-12-01,4
IDN,1960-01-01,2
IDN,1960-02-01,6
IDN,1960-03-01,7
IDN,1960-04-01,10
IDN,1960-05-01,8
IDN,1960-06-01,8
IDN,1960-07-01,7
IDN,1960-08-01,10
IDN,1960-09-01,14
IDN,1960-10-01,12
IDN,1960-11-01,4
IDN,1960-12-01,11
IDN,1961-01-01,11
IDN,1961-02-01,4
IDN,1961-03-01,5
IDN,1961-04-01,12
IDN,1961-05-01,3
IDN,1961-06-01,4
IDN,1961-07-01,4
IDN,1961-08-01,3
IDN,1961-09-01,35
IDN,1961-10-01,9
IDN,1961-11-01,6
IDN,1961-12-01,33
IDN,1962-01-01,36
IDN,1962-02-01,12
IDN,1962-03-01,11
IDN,1962-04-01,8
IDN,1962-05-01,22
IDN,1962-06-01,12
IDN,1962-07-01,2
IDN,1962-08-01,11
IDN,1962-09-01,16
IDN,1962-10-01,13
IDN,1962-11-01,14
IDN,1962-12-01,26
IDN,1963-01-01,16
IDN,1963-02-01,9
IDN,1963-03-01,13
IDN,1963-04-01,10
IDN,1963-05-01,17
IDN,1963-06-01,8
IDN,1963-07-01,11
IDN,1963-08-01,15
IDN,1963-09-01,35
IDN,1963-10-01,18
IDN,1963-11-01,19
IDN,1963-12-01,18
IDN,1964-01-01,27
IDN,1964-02-01,17
IDN,1964-03-01,21
IDN,1964-04-01,16
IDN,1964-05-01,14
IDN,1964-06-01,24
IDN,1964-07-01,18
IDN,1964-08-01,10
IDN,1964-09-01,25
IDN,1964-10-01,36
IDN,1964-11-01,15
IDN,1964-12-01,21
IDN,1965-01-01,50
IDN,1965-02-01,18
IDN,1965-03-01,16
IDN,1965-04-01,10
IDN,1965-05-01,7
IDN,1965-06-01,8
IDN,1965-07-01,7
IDN,1965-08-01,18
IDN,1965-09-01,22
IDN,1965-10-01,48
IDN,1965-11-01,23
IDN,1965-12-01,14
IDN,1966-01-01,11
IDN,1966-02-01,12
IDN,1966-03-01,24
IDN,1966-04-01,9
IDN,1966-05-01,9
IDN,1966-06-01,10
IDN,1966-07-01,11
IDN,1966-08-01,6
IDN,1966-09-01,6
IDN,1966-10-01,10
IDN,1966-11-01,9
IDN,1966-12-01,4
IDN,1967-01-01,7
IDN,1967-02-01,6
IDN,1967-03-01,5
IDN,1967-04-01,7
IDN,1967-05-01,5
IDN,1967-06-01,11
IDN,1967-07-01,9
IDN,1967-08-01,5
IDN,1967-09-01,4
IDN,1967-10-01,14
IDN,1967-11-01,6
IDN,1967-12-01,6
IDN,1968-01-01,5
IDN,1968-02-01,5
IDN,1968-03-01,4
IDN,1968-04-01,9
IDN,1968-05-01,4
IDN,1968-06-01,3
IDN,1968-07-01,3
IDN,1968-08-01,7
IDN,1968-09-01,4
IDN,1968-10-01,3
IDN,1968-11-01,3
IDN,1968-12-01,3
IDN,1969-01-01,5
IDN,1969-02-01,2
IDN,1969-03-01,2
IDN,1969-04-01,2
IDN,1969-05-01,7
IDN,1969-06-01,1
IDN,1969-07-01,8
IDN,1969-08-01,10
IDN,1969-09-01,1
IDN,1969-10-01,0
IDN,1969-11-01,1
IDN,1969-12-01,4
IDN,1970-01-01,1
IDN,1970-02-01,0
IDN,1970-03-01,2
IDN,1970-04-01,12
IDN,1970-05-01,13
IDN,1970-06-01,1
IDN,1970-07-01,4
IDN,1970-08-01,3
IDN,1970-09-01,7
IDN,1970-10-01,2
IDN,1970-11-01,1
IDN,1970-12-01,2
IDN,1971-01-01,2
IDN,1971-02-01,2
IDN,1971-03-01,1
IDN,1971-04-01,0
IDN,1971-05-01,2
IDN,1971-06-01,3
IDN,1971-07-01,10
IDN,1971-08-01,3
IDN,1971-09-01,3
IDN,1971-10-01,1
IDN,1971-11-01,6
IDN,1971-12-01,4
IDN,1972-01-01,2
IDN,1972-02-01,3
IDN,1972-03-01,3
IDN,1972-04-01,4
IDN,1972-05-01,2
IDN,1972-06-01,2
IDN,1972-07-01,1
IDN,1972-08-01,2
IDN,1972-09-01,1
IDN,1972-10-01,1
IDN,1972-11-01,5
IDN,1972-12-01,8
IDN,1973-01-01,13
IDN,1973-02-01,9
IDN,1973-03-01,14
IDN,1973-04-01,9
IDN,1973-05-01,3
IDN,1973-06-01,4
IDN,1973-07-01,1
IDN,1973-08-01,2
IDN,1973-09-01,3
IDN,1973-10-01,10
IDN,1973-11-01,3
IDN,1973-12-01,5
IDN,1974-01-01,13
IDN,1974-02-01,1
IDN,1974-03-01,5
IDN,1974-04-01,2
IDN,1974-05-01,3
IDN,1974-06-01,4
IDN,1974-07-01,2
IDN,1974-08-01,0
IDN,1974-09-01,2
IDN,1974-10-01,3
IDN,1974-11-01,0
IDN,1974-12-01,0
IDN,1975-01-01,3
IDN,1975-02-01,1
IDN,1975-03-01,14
IDN,1975-04-01,8
IDN,1975-05-01,4
IDN,1975-06-01,1
IDN,1975-07-01,6
IDN,1975-08-01,7
IDN,1975-09-01,7
IDN,1975-10-01,8
IDN,1975-11-01,5
IDN,1975-12-01,35
IDN,1976-01-01,4
IDN,1976-02-01,2
IDN,1976-03-01,1
IDN,1976-04-01,3
IDN,1976-05-01,3
IDN,1976-06-01,1
IDN,1976-07-01,3
IDN,1976-08-01,5
IDN,1976-09-01,1
IDN,1976-10-01,4
IDN,1976-11-01,1
IDN,1976-12-01,7
IDN,1977-01-01,5
IDN,1977-02-01,2
IDN,1977-03-01,5
IDN,1977-04-01,2
IDN,1977-05-01,22
IDN,1977-06-01,17
IDN,1977-07-01,1
IDN,1977-08-01,5
IDN,1977-09-01,3
IDN,1977-10-01,2
IDN,1977-11-01,1
IDN,1977-12-01,1
IDN,1978-01-01,5
IDN,1978-02-01,0
IDN,1978-03-01,7
IDN,1978-04-01,3
IDN,1978-05-01,1
IDN,1978-06-01,1
IDN,1978-07-01,11
IDN,1978-08-01,1
IDN,1978-09-01,0
IDN,1978-10-01,5
IDN,1978-11-01,4
IDN,1978-12-01,2
IDN,1979-01-01,5
IDN,1979-02-01,3
IDN,1979-03-01,4
IDN,1979-04-01,3
IDN,1979-05-01,2
IDN,1979-06-01,5
IDN,1979-07-01,8
IDN,1979-08-01,3
IDN,1979-09-01,4
IDN,1979-10-01,2
IDN,1979-11-01,4
IDN,1979-12-01,1
IDN,1980-01-01,6
IDN,1980-02-01,5
IDN,1980-03-01,1
IDN,1980-04-01,4
IDN,1980-05-01,6
IDN,1980-06-01,10
IDN,1980-07-01,0
IDN,1980-08-01,4
IDN,1980-09-01,2
IDN,1980-10-01,3
IDN,1980-11-01,8
IDN,1980-12-01,13
IDN,1981-01-01,2
IDN,1981-02-01,6
IDN,1981-03-01,8
IDN,1981-04-01,4
IDN,1981-05-01,2
IDN,1981-06-01,4
IDN,1981-07-01,2
IDN,1981-08-01,4
IDN,1981-09-01,1
IDN,1981-10-01,0
IDN,1981-11-01,1
IDN,1981-12-01,3
IDN,1982-01-01,0
IDN,1982-02-01,1
IDN,1982-03-01,3
IDN,1982-04-01,2
IDN,1982-05-01,0
IDN,1982-06-01,0
IDN,1982-07-01,1
IDN,1982-08-01,0
IDN,1982-09-01,1
IDN,1982-10-01,4
IDN,1982-11-01,5
IDN,1982-12-01,4
IDN,1983-01-01,3
IDN,1983-02-01,2
IDN,1983-03-01,5
IDN,1983-04-01,1
IDN,1983-05-01,0
IDN,1983-06-01,5
IDN,1983-07-01,2
IDN,1983-08-01,3
IDN,1983-09-01,4
IDN,1983-10-01,2
IDN,1983-11-01,4
IDN,1983-12-01,6
IDN,1984-01-01,0
IDN,1984-02-01,3
IDN,1984-03-01,1
IDN,1984-04-01,3
IDN,1984-05-01,3
IDN,1984-06-01,0
IDN,1984-07-01,8
IDN,1984-08-01,2
IDN,1984-09-01,3
IDN,1984-10-01,1
IDN,1984-11-01,2
IDN,1984-12-01,2
IDN,1985-01-01,1
IDN,1985-02-01,5
IDN,1985-03-01,0
IDN,1985-04-01,2
IDN,1985-05-01,2
IDN,1985-06-01,1
IDN,1985-07-01,2
IDN,1985-08-01,1
IDN,1985-09-01,2
IDN,1985-10-01,0
IDN,1985-11-01,1
IDN,1985-12-01,0
IDN,1986-01-01,1
IDN,1986-02-01,5
IDN,1986-03-01,0
IDN,1986-04-01,10
IDN,1986-05-01,7
IDN,1986-06-01,0
IDN,1986-07-01,3
IDN,1986-08-01,4
IDN,1986-09-01,9
IDN,1986-10-01,1
IDN,1986-11-01,3
IDN,1986-12-01,1
IDN,1987-01-01,0
IDN,1987-02-01,1
IDN,1987-03-01,0
IDN,1987-04-01,4
IDN,1987-05-01,3
IDN,1987-06-01,1
IDN,1987-07-01,2
IDN,1987-08-01,4
IDN,1987-09-01,2
IDN,1987-10-01,1
IDN,1987-11-01,3
IDN,1987-12-01,9
IDN,1988-01-01,1
IDN,1988-02-01,0
IDN,1988-03-01,0
IDN,1988-04-01,1
IDN,1988-05-01,1
IDN,1988-06-01,0
IDN,1988-07-01,16
IDN,1988-08-01,1
IDN,1988-09-01,3
IDN,1988-10-01,2
IDN,1988-11-01,2
IDN,1988-12-01,0
IDN,1989-01-01,2
IDN,1989-02-01,3
IDN,1989-03-01,1
IDN,1989-04-01,4
IDN,1989-05-01,2
IDN,1989-06-01,1
IDN,1989-07-01,4
IDN,1989-08-01,5
IDN,1989-09-01,3
IDN,1989-10-01,1
IDN,1989-11-01,2
IDN,1989-12-01,1
IDN,1990-01-01,2
IDN,1990-02-01,4
IDN,1990-03-01,1
IDN,1990-04-01,0
IDN,1990-05-01,1
IDN,1990-06-01,2
IDN,1990-07-01,7
IDN,1990-08-01,14
IDN,1990-09-01,3
IDN,1990-10-01,3
IDN,1990-11-01,1
IDN,1990-12-01,3
IDN,1991-01-01,4
IDN,1991-02-01,9
IDN,1991-03-01,1
IDN,1991-04-01,1
IDN,1991-05-01,0
IDN,1991-06-01,4
IDN,1991-07-01,1
IDN,1991-08-01,1
IDN,1991-09-01,2
IDN,1991-10-01,1
IDN,1991-11-01,3
IDN,1991-12-01,3
IDN,1992-01-01,2
IDN,1992-02-01,1
IDN,1992-03-01,4
IDN,1992-04-01,1
IDN,1992-05-01,2
IDN,1992-06-01,1
IDN,1992-07-01,1
IDN,1992-08-01,1
IDN,1992-09-01,2
IDN,1992-10-01,1
IDN,1992-11-01,6
IDN,1992-12-01,5
IDN,1993-01-01,3
IDN,1993-02-01,1
IDN,1993-03-01,1
IDN,1993-04-01,1
IDN,1993-05-01,3
IDN,1993-06-01,4
IDN,1993-07-01,5
IDN,1993-08-01,1
IDN,1993-09-01,0
IDN,1993-10-01,0
IDN,1993-11-01,3
IDN,1993-12-01,1
IDN,1994-01-01,2
IDN,1994-02-01,1
IDN,1994-03-01,1
IDN,1994-04-01,3
IDN,1994-05-01,2
IDN,1994-06-01,2
IDN,1994-07-01,4
IDN,1994-08-01,2
IDN,1994-09-01,1
IDN,1994-10-01,2
IDN,1994-11-01,15
IDN,1994-12-01,2
IDN,1995-01-01,3
IDN,1995-02-01,0
IDN,1995-03-01,2
IDN,1995-04-01,9
IDN,1995-05-01,6
IDN,1995-06-01,0
IDN,1995-07-01,1
IDN,1995-08-01,3
IDN,1995-09-01,1
IDN,1995-10-01,0
IDN,1995-11-01,2
IDN,1995-12-01,6
IDN,1996-01-01,2
IDN,1996-02-01,0
IDN,1996-03-01,0
IDN,1996-04-01,1
IDN,1996-05-01,0
IDN,1996-06-01,1
IDN,1996-07-01,8
IDN,1996-08-01,4
IDN,1996-09-01,0
IDN,1996-10-01,6
IDN,1996-11-01,6
IDN,1996-12-01,0
IDN,1997-01-01,2
IDN,1997-02-01,4
IDN,1997-03-01,3
IDN,1997-04-01,2
IDN,1997-05-01,5
IDN,1997-06-01,4
IDN,1997-07-01,1
IDN,1997-08-01,2
IDN,1997-09-01,3
IDN,1997-10-01,1
IDN,1997-11-01,2
IDN,1997-12-01,3
IDN,1998-01-01,4
IDN,1998-02-01,7
IDN,1998-03-01,8
IDN,1998-04-01,1
IDN,1998-05-01,24
IDN,1998-06-01,9
IDN,1998-07-01,15
IDN,1998-08-01,10
IDN,1998-09-01,8
IDN,1998-10-01,2
IDN,1998-11-01,7
IDN,1998-12-01,4
IDN,1999-01-01,8
IDN,1999-02-01,5
IDN,1999-03-01,2
IDN,1999-04-01,6
IDN,1999-05-01,5
IDN,1999-06-01,5
IDN,1999-07-01,8
IDN,1999-08-01,9
IDN,1999-09-01,52
IDN,1999-10-01,20
IDN,1999-11-01,12
IDN,1999-12-01,8
IDN,2000-01-01,11
IDN,2000-02-01,10
IDN,2000-03-01,4
IDN,2000-04-01,4
IDN,2000-05-01,6
IDN,2000-06-01,1
IDN,2000-07-01,5
IDN,2000-08-01,5
IDN,2000-09-01,9
IDN,2000-10-01,5
IDN,2000-11-01,8
IDN,2000-12-01,5
IDN,2001-01-01,3
IDN,2001-02-01,10
IDN,2001-03-01,4
IDN,2001-04-01,5
IDN,2001-05-01,3
IDN,2001-06-01,4
IDN,2001-07-01,6
IDN,2001-08-01,6
IDN,2001-09-01,21
IDN,2001-10-01,29
IDN,2001-11-01,23
IDN,2001-12-01,15
IDN,2002-01-01,8
IDN,2002-02-01,11
IDN,2002-03-01,9
IDN,2002-04-01,9
IDN,2002-05-01,5
IDN,2002-06-01,1
IDN,2002-07-01,5
IDN,2002-08-01,5
IDN,2002-09-01,15
IDN,2002-10-01,40
IDN,2002-11-01,32
IDN,2002-12-01,18
IDN,2003-01-01,12
IDN,2003-02-01,15
IDN,2003-03-01,28
IDN,2003-04-01,9
IDN,2003-05-01,20
IDN,2003-06-01,17
IDN,2003-07-01,7
IDN,2003-08-01,16
IDN,2003-09-01,15
IDN,2003-10-01,21
IDN,2003-11-01,11
IDN,2003-12-01,9
IDN,2004-01-01,7
IDN,2004-02-01,7
IDN,2004-03-01,7
IDN,2004-04-01,18
IDN,2004-05-01,6
IDN,2004-06-01,15
IDN,2004-07-01,20
IDN,2004-08-01,4
IDN,2004-09-01,10
IDN,2004-10-01,13
IDN,2004-11-01,5
IDN,2004-12-01,14
IDN,2005-01-01,37
IDN,2005-02-01,12
IDN,2005-03-01,7
IDN,2005-04-01,2
IDN,2005-05-01,10
IDN,2005-06-01,8
IDN,2005-07-01,12
IDN,2005-08-01,5
IDN,2005-09-01,2
IDN,2005-10-01,11
IDN,2005-11-01,19
IDN,2005-12-01,9
IDN,2006-01-01,10
IDN,2006-02-01,9
IDN,2006-03-01,10
IDN,2006-04-01,5
IDN,2006-05-01,11
IDN,2006-06-01,11
IDN,2006-07-01,4
IDN,2006-08-01,19
IDN,2006-09-01,15
IDN,2006-10-01,3
IDN,2006-11-01,8
IDN,2006-12-01,9
IDN,2007-01-01,11
IDN,2007-02-01,5
IDN,2007-03-01,11
IDN,2007-04-01,7
IDN,2007-05-01,5
IDN,2007-06-01,4
IDN,2007-07-01,6
IDN,2007-08-01,3
IDN,2007-09-01,7
IDN,2007-10-01,5
IDN,2007-11-01,1
IDN,2007-12-01,2
IDN,2008-01-01,6
IDN,2008-02-01,9
IDN,2008-03-01,9
IDN,2008-04-01,2
IDN,2008-05-01,5
IDN,2008-06-01,4
IDN,2008-07-01,4
IDN,2008-08-01,2
IDN,2008-09-01,5
IDN,2008-10-01,2
IDN,2008-11-01,6
IDN,2008-12-01,1
IDN,2009-01-01,7
IDN,2009-02-01,10
IDN,2009-03-01,3
IDN,2009-04-01,5
IDN,2009-05-01,2
IDN,2009-06-01,3
IDN,2009-07-01,8
IDN,2009-08-01,8
IDN,2009-09-01,4
IDN,2009-10-01,3
IDN,2009-11-01,5
IDN,2009-12-01,3
IDN,2010-01-01,5
IDN,2010-02-01,2
IDN,2010-03-01,4
IDN,2010-04-01,2
IDN,2010-05-01,5
IDN,2010-06-01,3
IDN,2010-07-01,2
IDN,2010-08-01,5
IDN,2010-09-01,2
IDN,2010-10-01,9
IDN,2010-11-01,7
IDN,2010-12-01,1
IDN,2011-01-01,3
IDN,2011-02-01,1
IDN,2011-03-01,2
IDN,2011-04-01,3
IDN,2011-05-01,4
IDN,2011-06-01,4
IDN,2011-07-01,8
IDN,2011-08-01,1
IDN,2011-09-01,4
IDN,2011-10-01,2
IDN,2011-11-01,9
IDN,2011-12-01,1
IDN,2012-01-01,2
IDN,2012-02-01,0
IDN,2012-03-01,1
IDN,2012-04-01,1
IDN,2012-05-01,0
IDN,2012-06-01,4
IDN,2012-07-01,1
IDN,2012-08-01,5
IDN,2012-09-01,5
IDN,2012-10-01,2
IDN,2012-11-01,4
IDN,2012-12-01,0
IDN,2013-01-01,2
IDN,2013-02-01,0
IDN,2013-03-01,1
IDN,2013-04-01,3
IDN,2013-05-01,0
IDN,2013-06-01,0
IDN,2013-07-01,0
IDN,2013-08-01,1
IDN,2013-09-01,5
IDN,2013-10-01,11
IDN,2013-11-01,1
IDN,2013-12-01,2
IDN,2014-01-01,1
IDN,2014-02-01,9
IDN,2014-03-01,9
IDN,2014-04-01,1
IDN,2014-05-01,0
IDN,2014-06-01,1
IDN,2014-07-01,5
IDN,2014-08-01,1
IDN,2014-09-01,4
IDN,2014-10-01,1
IDN,2014-11-01,2
IDN,2014-12-01,3
IDN,2015-01-01,1
IDN,2015-02-01,2
IDN,2015-03-01,0
IDN,2015-04-01,2
IDN,2015-05-01,6
IDN,2015-06-01,4
IDN,2015-07-01,1
IDN,2015-08-01,1
IDN,2015-09-01,2
IDN,2015-10-01,0
IDN,2015-11-01,4
IDN,2015-12-01,1
IDN,2016-01-01,12
IDN,2016-02-01,1
IDN,2016-03-01,2
IDN,2016-04-01,1
IDN,2016-05-01,2
IDN,2016-06-01,0
IDN,2016-07-01,2
IDN,2016-08-01,4
IDN,2016-09-01,6
IDN,2016-10-01,0
IDN,2016-11-01,5
IDN,2016-12-01,1
IDN,2017-01-01,4
IDN,2017-02-01,5
IDN,2017-03-01,4
IDN,2017-04-01,4
IDN,2017-05-01,4
IDN,2017-06-01,3
IDN,2017-07-01,1
IDN,2017-08-01,2
IDN,2017-09-01,4
IDN,2017-10-01,0
IDN,2017-11-01,1
IDN,2017-12-01,0
IDN,2018-01-01,7
IDN,2018-02-01,0
IDN,2018-03-01,0
IDN,2018-04-01,2
IDN,2018-05-01,4
IDN,2018-06-01,1
IDN,2018-07-01,3
IDN,2018-08-01,5
IDN,2018-09-01,0
IDN,2018-10-01,4
IDN,2018-11-01,1
IDN,2018-12-01,1
IDN,2019-01-01,2
IDN,2019-02-01,0
IDN,2019-03-01,0
IDN,2019-04-01,5
IDN,2019-05-01,10
IDN,2019-06-01,0
IDN,2019-07-01,2
IDN,2019-08-01,1
IDN,2019-09-01,0
IDN,2019-10-01,2
IDN,2019-11-01,0
IDN,2019-12-01,0
IDN,2020-01-01,2
IDN,2020-02-01,2
IDN,2020-03-01,1
IDN,2020-04-01,4
IDN,2020-05-01,0
IDN,2020-06-01,2
IDN,2020-07-01,5
IDN,2020-08-01,2
IDN,2020-09-01,2
IDN,2020-10-01,0
IDN,2020-11-01,0
IDN,2020-12-01,0
IND,1900-01-01,21
IND,1900-02-01,28
IND,1900-03-01,22
IND,1900-04-01,9
IND,1900-05-01,16
IND,1900-06-01,22
IND,1900-07-01,47
IND,1900-08-01,19
IND,1900-09-01,9
IND,1900-10-01,9
IND,1900-11-01,6
IND,1900-12-01,12
IND,1901-01-01,17
IND,1901-02-01,11
IND,1901-03-01,11
IND,1901-04-01,19
IND,1901-05-01,5
IND,1901-06-01,17
IND,1901-07-01,6
IND,1901-08-01,5
IND,1901-09-01,6
IND,1901-10-01,12
IND,1901-11-01,11
IND,1901-12-01,13
IND,1902-01-01,11
IND,1902-02-01,9
IND,1902-03-01,10
IND,1902-04-01,9
IND,1902-05-01,8
IND,1902-06-01,15
IND,1902-07-01,12
IND,1902-08-01,7
IND,1902-09-01,16
IND,1902-10-01,18
IND,1902-11-01,5
IND,1902-12-01,14
IND,1903-01-01,9
IND,1903-02-01,8
IND,1903-03-01,9
IND,1903-04-01,4
IND,1903-05-01,4
IND,1903-06-01,4
IND,1903-07-01,9
IND,1903-08-01,6
IND,1903-09-01,9
IND,1903-10-01,7
IND,1903-11-01,12
IND,1903-12-01,13
IND,1904-01-01,22
IND,1904-02-01,12
IND,1904-03-01,11
IND,1904-04-01,16
IND,1904-05-01,10
IND,1904-06-01,6
IND,1904-07-01,16
IND,1904-08-01,8
IND,1904-09-01,6
IND,1904-10-01,3
IND,1904-11-01,5
IND,1904-12-01,1
IND,1905-01-01,12
IND,1905-02-01,7
IND,1905-03-01,11
IND,1905-04-01,8
IND,1905-05-01,8
IND,1905-06-01,12
IND,1905-07-01,3
IND,1905-08-01,9
IND,1905-09-01,7
IND,1905-10-01,11
IND,1905-11-01,5
IND,1905-12-01,4
IND,1906-01-01,9
IND,1906-02-01,3
IND,1906-03-01,6
IND,1906-04-01,7
IND,1906-05-01,8
IND,1906-06-01,4
IND,1906-07-01,10
IND,1906-08-01,5
IND,1906-09-01,12
IND,1906-10-01,8
IND,1906-11-01,4
IND,1906-12-01,11
IND,1907-01-01,7
IND,1907-02-01,7
IND,1907-03-01,9
IND,1907-04-01,6
IND,1907-05-01,4
IND,1907-06-01,6
IND,1907-07-01,9
IND,1907-08-01,7
IND,1907-09-01,2
IND,1907-10-01,2
IND,1907-11-01,6
IND,1907-12-01,1
IND,1908-01-01,7
IND,1908-02-01,3
IND,1908-03-01,4
IND,1908-04-01,7
IND,1908-05-01,14
IND,1908-06-01,10
IND,1908-07-01,14
IND,1908-08-01,8
IND,1908-09-01,4
IND,1908-10-01,3
IND,1908-11-01,3
IND,1908-12-01,4
IND,1909-01-01,6
IND,1909-02-01,6
IND,1909-03-01,9
IND,1909-04-01,7
IND,1909-05-01,1
IND,1909-06-01,3
IND,1909-07-01,4
IND,1909-08-01,4
IND,1909-09-01,3
IND,1909-10-01,9
IND,1909-11-01,2
IND,1909-12-01,8
IND,1910-01-01,3
IND,1910-02-01,6
IND,1910-03-01,8
IND,1910-04-01,5
IND,1910-05-01,9
IND,1910-06-01,7
IND,1910-07-01,3
IND,1910-08-01,5
IND,1910-09-01,4
IND,1910-10-01,4
IND,1910-11-01,4
IND,1910-12-01,4
IND,1911-01-01,7
IND,1911-02-01,6
IND,1911-03-01,12
IND,1911-04-01,9
IND,1911-05-01,6
IND,1911-06-01,1
IND,1911-07-01,9
IND,1911-08-01,4
IND,1911-09-01,9
IND,1911-10-01,6
IND,1911-11-01,11
IND,1911-12-01,18
IND,1912-01-01,3
IND,1912-02-01,4
IND,1912-03-01,8
IND,1912-04-01,8
IND,1912-05-01,5
IND,1912-06-01,7
IND,1912-07-01,4
IND,1912-08-01,10
IND,1912-09-01,14
IND,1912-10-01,15
IND,1912-11-01,10
IND,1912-12-01,4
IND,1913-01-01,6
IND,1913-02-01,8
IND,1913-03-01,17
IND,1913-04-01,6
IND,1913-05-01,5
IND,1913-06-01,8
IND,1913-07-01,8
IND,1913-08-01,14
IND,1913-09-01,8
IND,1913-10-01,4
IND,1913-11-01,12
IND,1913-12-01,7
IND,1914-01-01,8
IND,1914-02-01,7
IND,1914-03-01,6
IND,1914-04-01,19
IND,1914-05-01,19
IND,1914-06-01,5
IND,1914-07-01,9
IND,1914-08-01,31
IND,1914-09-01,44
IND,1914-10-01,47
IND,1914-11-01,70
IND,1914-12-01,25
IND,1915-01-01,24
IND,1915-02-01,25
IND,1915-03-01,24
IND,1915-04-01,19
IND,1915-05-01,31
IND,1915-06-01,30
IND,1915-07-01,23
IND,1915-08-01,24
IND,1915-09-01,23
IND,1915-10-01,31
IND,1915-11-01,30
IND,1915-12-01,31
IND,1916-01-01,28
IND,1916-02-01,25
IND,1916-03-01,40
IND,1916-04-01,26
IND,1916-05-01,20
IND,1916-06-01,33
IND,1916-07-01,35
IND,1916-08-01,21
IND,1916-09-01,15
IND,1916-10-01,12
IND,1916-11-01,8
IND,1916-12-01,27
IND,1917-01-01,13
IND,1917-02-01,20
IND,1917-03-01,36
IND,1917-04-01,30
IND,1917-05-01,22
IND,1917-06-01,28
IND,1917-07-01,37
IND,1917-08-01,29
IND,1917-09-01,19
IND,1917-10-01,15
IND,1917-11-01,12
IND,1917-12-01,15
IND,1918-01-01,23
IND,1918-02-01,27
IND,1918-03-01,35
IND,1918-04-01,20
IND,1918-05-01,9
IND,1918-06-01,26
IND,1918-07-01,29
IND,1918-08-01,17
IND,1918-09-01,20
IND,1918-10-01,20
IND,1918-11-01,16
IND,1918-12-01,11
IND,1919-01-01,15
IND,1919-02-01,15
IND,1919-03-01,15
IND,1919-04-01,19
IND,1919-05-01,7
IND,1919-06-01,16
IND,1919-07-01,18
IND,1919-08-01,25
IND,1919-09-01,17
IND,1919-10-01,13
IND,1919-11-01,16
IND,1919-12-01,12
IND,1920-01-01,20
IND,1920-02-01,13
IND,1920-03-01,15
IND,1920-04-01,18
IND,1920-05-01,9
IND,1920-06-01,17
IND,1920-07-01,14
IND,1920-08-01,25
IND,1920-09-01,5
IND,1920-10-01,7
IND,1920-11-01,7
IND,1920-12-01,3
IND,1921-01-01,7
IND,1921-02-01,7
IND,1921-03-01,6
IND,1921-04-01,8
IND,1921-05-01,4
IND,1921-06-01,5
IND,1921-07-01,6
IND,1921-08-01,17
IND,1921-09-01,6
IND,1921-10-01,11
IND,1921-11-01,11
IND,1921-12-01,11
IND,1922-01-01,3
IND,1922-02-01,4
IND,1922-03-01,11
IND,1922-04-01,13
IND,1922-05-01,10
IND,1922-06-01,6
IND,1922-07-01,17
IND,1922-08-01,11
IND,1922-09-01,11
IND,1922-10-01,4
IND,1922-11-01,8
IND,1922-12-01,1
IND,1923-01-01,12
IND,1923-02-01,3
IND,1923-03-01,9
IND,1923-04-01,5
IND,1923-05-01,12
IND,1923-06-01,7
IND,1923-07-01,7
IND,1923-08-01,6
IND,1923-09-01,4
IND,1923-10-01,3
IND,1923-11-01,4
IND,1923-12-01,8
IND,1924-01-01,10
IND,1924-02-01,9
IND,1924-03-01,4
IND,1924-04-01,11
IND,1924-05-01,12
IND,1924-06-01,4
IND,1924-07-01,6
IND,1924-08-01,11
IND,1924-09-01,10
IND,1924-10-01,8
IND,1924-11-01,12
IND,1924-12-01,5
IND,1925-01-01,10
IND,1925-02-01,5
IND,1925-03-01,11
IND,1925-04-01,5
IND,1925-05-01,3
IND,1925-06-01,6
IND,1925-07-01,4
IND,1925-08-01,8
IND,1925-09-01,13
IND,1925-10-01,11
IND,1925-11-01,4
IND,1925-12-01,9
IND,1926-01-01,2
IND,1926-02-01,4
IND,1926-03-01,7
IND,1926-04-01,7
IND,1926-05-01,10
IND,1926-06-01,4
IND,1926-07-01,6
IND,1926-08-01,8
IND,1926-09-01,12
IND,1926-10-01,5
IND,1926-11-01,12
IND,1926-12-01,8
IND,1927-01-01,26
IND,1927-02-01,9
IND,1927-03-01,13
IND,1927-04-01,13
IND,1927-05-01,8
IND,1927-06-01,4
IND,1927-07-01,10
IND,1927-08-01,11
IND,1927-09-01,8
IND,1927-10-01,12
IND,1927-11-01,0
